Data,bid,ask,price,usd/brl,
1479800751750960, 1.06142, 1.06156, 1.06149,3352, 
1479800762263367, 1.06139, 1.06153, 1.06146,3352, 
1479800776911433, 1.0615, 1.06164, 1.0615700000000001,3352, 
1479800779279866, 1.06153, 1.06169, 1.06161,3352, 
1479800779853501, 1.06157, 1.06172, 1.061645,3352, 
1479800784003203, 1.06162, 1.06176, 1.06169,3352, 
1479800784689170, 1.06159, 1.06173, 1.06166,3352, 
1479800789385908, 1.06156, 1.0617, 1.06163,3352, 
1479800799469399, 1.06152, 1.06164, 1.06158,3352, 
1479800808257221, 1.06155, 1.06169, 1.06162,3352, 
1479800822352070, 1.0616, 1.06174, 1.06167,3352, 
1479800826145540, 1.06146, 1.06161, 1.0615350000000001,3352, 
1479800828506153, 1.0615, 1.06163, 1.061565,3352, 
1479800847259672, 1.06152, 1.06166, 1.06159,3352, 
1479800854998734, 1.06155, 1.0617, 1.061625,3352, 
1479800862925319, 1.06159, 1.06172, 1.061655,3352, 
1479800864409644, 1.06162, 1.06177, 1.061695,3352, 
1479800866849075, 1.06162, 1.06176, 1.06169,3352, 
1479800869711069, 1.06158, 1.06171, 1.061645,3352, 
1479800876452719, 1.06154, 1.06168, 1.06161,3352, 
1479800881427775, 1.06157, 1.0617, 1.0616349999999999,3352, 
1479800883031394, 1.06162, 1.06174, 1.06168,3352, 
1479800895704630, 1.06157, 1.0617, 1.0616349999999999,3352, 
1479800903581184, 1.06154, 1.06166, 1.0615999999999999,3352, 
1479800907370707, 1.06141, 1.06154, 1.061475,3352, 
1479800910931651, 1.0613, 1.06144, 1.06137,3352, 
1479800913674652, 1.06133, 1.06147, 1.0614,3352, 
1479800915603471, 1.06133, 1.06145, 1.06139,3352, 
1479800920571523, 1.06129, 1.06143, 1.06136,3352, 
1479800925622398, 1.06128, 1.0614, 1.06134,3352, 
1479800926108878, 1.06125, 1.06138, 1.061315,3352, 
1479800935388778, 1.06127, 1.06141, 1.06134,3352, 
1479800939971198, 1.06123, 1.06137, 1.0613,3352, 
1479800943594118, 1.06124, 1.06139, 1.061315,3352, 
1479800946609417, 1.06123, 1.06138, 1.061305,3352, 
1479800949777562, 1.06121, 1.06135, 1.06128,3352, 
1479800952061398, 1.06125, 1.06138, 1.061315,3352, 
1479800957489303, 1.06123, 1.06138, 1.061305,3352, 
1479800960341849, 1.06121, 1.06135, 1.06128,3352, 
1479800998520969, 1.06122, 1.06138, 1.0613000000000001,3352, 
1479800998999642, 1.06122, 1.06137, 1.0612949999999999,3352, 
1479801003323461, 1.06126, 1.06141, 1.0613350000000001,3352, 
1479801005070809, 1.06134, 1.06148, 1.06141,3352, 
1479801009676939, 1.06142, 1.06156, 1.06149,3352, 
1479801011536993, 1.06142, 1.06155, 1.061485,3352, 
1479801014730453, 1.06143, 1.06159, 1.0615100000000002,3352, 
1479801017303984, 1.06136, 1.06152, 1.0614400000000002,3352, 
1479801019214981, 1.06141, 1.06158, 1.0614949999999999,3352, 
1479801022111826, 1.06138, 1.06154, 1.0614599999999998,3352, 
1479801026347339, 1.06142, 1.06156, 1.06149,3352, 
1479801028998994, 1.0614, 1.06155, 1.061475,3352, 
1479801029797475, 1.06141, 1.06154, 1.061475,3352, 
1479801034753775, 1.06143, 1.06156, 1.061495,3352, 
1479801037957608, 1.06139, 1.06154, 1.061465,3352, 
1479801043373867, 1.06137, 1.0615, 1.061435,3352, 
1479801048608803, 1.06139, 1.06152, 1.061455,3352, 
1479801053775175, 1.06141, 1.06155, 1.06148,3352, 
1479801054595753, 1.06143, 1.06157, 1.0615,3352, 
1479801058789816, 1.0614, 1.06154, 1.06147,3352, 
1479801065738365, 1.06141, 1.06154, 1.061475,3352, 
1479801075675425, 1.06137, 1.06151, 1.06144,3352, 
1479801079303490, 1.06137, 1.06152, 1.061445,3352, 
1479801079376509, 1.06138, 1.06151, 1.061445,3352, 
1479801086773900, 1.06135, 1.06147, 1.06141,3352, 
1479801090763127, 1.06136, 1.06149, 1.061425,3352, 
1479801092852682, 1.06134, 1.06147, 1.061405,3352, 
1479801097163030, 1.06135, 1.0615, 1.061425,3352, 
1479801104113427, 1.06141, 1.06154, 1.061475,3352, 
1479801109413143, 1.06144, 1.06157, 1.061505,3352, 
1479801113028405, 1.06142, 1.06153, 1.0614750000000002,3352, 
1479801114511396, 1.06136, 1.06149, 1.061425,3352, 
1479801117169169, 1.06142, 1.06156, 1.06149,3352, 
1479801125707696, 1.0614, 1.06153, 1.061465,3352, 
1479801131325677, 1.06141, 1.06156, 1.061485,3352, 
1479801143710869, 1.06148, 1.06161, 1.061545,3352, 
1479801147451051, 1.0615, 1.06163, 1.061565,3352, 
1479801150321796, 1.06146, 1.06161, 1.0615350000000001,3352, 
1479801153181529, 1.06152, 1.06165, 1.061585,3352, 
1479801154549330, 1.06144, 1.06159, 1.061515,3352, 
1479801158214606, 1.06151, 1.06163, 1.0615700000000001,3352, 
1479801160230029, 1.06152, 1.06165, 1.061585,3352, 
1479801161472440, 1.06155, 1.06167, 1.06161,3352, 
1479801166665933, 1.06161, 1.06176, 1.061685,3352, 
1479801169860238, 1.06166, 1.06181, 1.061735,3352, 
1479801171572831, 1.06174, 1.06188, 1.06181,3352, 
1479801174171660, 1.06169, 1.06184, 1.0617649999999998,3352, 
1479801176852474, 1.0617, 1.06182, 1.06176,3352, 
1479801178171704, 1.06165, 1.06181, 1.0617299999999998,3352, 
1479801181417192, 1.06163, 1.06176, 1.061695,3352, 
1479801183568619, 1.06168, 1.06183, 1.061755,3352, 
1479801183883082, 1.06166, 1.0618, 1.06173,3352, 
1479801188408870, 1.06161, 1.06176, 1.061685,3352, 
1479801188672134, 1.06165, 1.06179, 1.06172,3352, 
1479801192069897, 1.06163, 1.06176, 1.061695,3352, 
1479801196951255, 1.06179, 1.06191, 1.06185,3352, 
1479801199588118, 1.06181, 1.06195, 1.06188,3352, 
1479801202405720, 1.06181, 1.06194, 1.0618750000000001,3352, 
1479801203840352, 1.06178, 1.06191, 1.061845,3352, 
1479801205919315, 1.06175, 1.06189, 1.06182,3352, 
1479801209765977, 1.06171, 1.06186, 1.061785,3352, 
1479801217263546, 1.0617, 1.06184, 1.06177,3352, 
1479801219669816, 1.0617, 1.06182, 1.06176,3352, 
1479801224824759, 1.06171, 1.06184, 1.061775,3352, 
1479801225876736, 1.06173, 1.06186, 1.061795,3352, 
1479801228034807, 1.0617, 1.06183, 1.061765,3352, 
1479801231233287, 1.06177, 1.06191, 1.0618400000000001,3352, 
1479801234371729, 1.06169, 1.06182, 1.061755,3352, 
1479801238275460, 1.06176, 1.0619, 1.06183,3352, 
1479801241433370, 1.06184, 1.06198, 1.06191,3352, 
1479801243689868, 1.06184, 1.06198, 1.06191,3352, 
1479801245012964, 1.06188,1062, 1.0619399999999999,3352, 
1479801246588847, 1.06186,1062, 1.06193,3352, 
1479801250457767, 1.0619, 1.06204, 1.06197,3352, 
1479801251833651, 1.06191, 1.06204, 1.061975,3352, 
1479801257530637, 1.06184, 1.06197, 1.0619049999999999,3352, 
1479801260268751, 1.0618, 1.06194, 1.06187,3352, 
1479801264260146, 1.0618, 1.06193, 1.061865,3352, 
1479801266079117, 1.06193, 1.06208, 1.062005,3352, 
1479801269129117, 1.06192, 1.06205, 1.061985,3352, 
1479801270862588, 1.06193, 1.06205, 1.06199,3352, 
1479801273934580, 1.06191, 1.06205, 1.06198,3352, 
1479801276284872,1062, 1.06214, 1.06207,3352, 
1479801278593178, 1.06199, 1.06214, 1.062065,3352, 
1479801280536347, 1.06194, 1.06208, 1.06201,3352, 
1479801283054420, 1.06189, 1.06203, 1.06196,3352, 
1479801285584420, 1.06186, 1.06201, 1.061935,3352, 
1479801285659061, 1.06184, 1.06199, 1.061915,3352, 
1479801294772221, 1.06187, 1.06202, 1.0619450000000001,3352, 
1479801301324978, 1.06196, 1.06209, 1.062025,3352, 
1479801302262769, 1.06192, 1.06206, 1.06199,3352, 
1479801304780635, 1.06189, 1.06202, 1.061955,3352, 
1479801324088813, 1.06186, 1.06198, 1.06192,3352, 
1479801331032638, 1.06196, 1.06209, 1.062025,3352, 
1479801335056682, 1.06185, 1.06199, 1.06192,3352, 
1479801336374099, 1.06187, 1.06203, 1.06195,3352, 
1479801338871754, 1.06191, 1.06206, 1.061985,3352, 
1479801343971696, 1.06188, 1.06203, 1.061955,3352, 
1479801346518907, 1.06178, 1.06192, 1.06185,3352, 
1479801348754846, 1.06181, 1.06195, 1.06188,3352, 
1479801351752201, 1.06179, 1.06194, 1.061865,3352, 
1479801354106571, 1.06175, 1.06189, 1.06182,3352, 
1479801356717658, 1.06172, 1.06187, 1.061795,3352, 
1479801358493350, 1.06173, 1.06187, 1.0618,3352, 
1479801359617089, 1.06178, 1.06194, 1.06186,3352, 
1479801365187010, 1.06182, 1.06197, 1.061895,3352, 
1479801368523691, 1.06188, 1.06202, 1.06195,3352, 
1479801369810222, 1.06183, 1.06197, 1.0619,3352, 
1479801377293495, 1.06184, 1.06198, 1.06191,3352, 
1479801380028888, 1.06191, 1.06204, 1.061975,3352, 
1479801385992567, 1.06185, 1.06199, 1.06192,3352, 
1479801393068684, 1.06192, 1.06206, 1.06199,3352, 
1479801393920773, 1.0619, 1.06203, 1.061965,3352, 
1479801398277676, 1.06193, 1.06206, 1.061995,3352, 
1479801399562339, 1.06192, 1.06205, 1.061985,3352, 
1479801404077779, 1.06194, 1.06207, 1.062005,3352, 
1479801408964816, 1.06203, 1.06217, 1.0621,3352, 
1479801411904677, 1.06197, 1.06212, 1.062045,3352, 
1479801413320191,1062, 1.06213, 1.062065,3352, 
1479801415208622, 1.06204, 1.06218, 1.06211,3352, 
1479801420972383, 1.06195, 1.06209, 1.06202,3352, 
1479801423699396, 1.06203, 1.06217, 1.0621,3352, 
1479801427965013,1062, 1.06218, 1.06209,3352, 
1479801429642538, 1.06202, 1.06217, 1.062095,3352, 
1479801433642754, 1.06204, 1.06219, 1.062115,3352, 
1479801441551038, 1.06203, 1.06217, 1.0621,3352, 
1479801447159609, 1.0621, 1.06223, 1.062165,3352, 
1479801451097526, 1.06212, 1.06225, 1.062185,3352, 
1479801458774816, 1.06209, 1.06222, 1.062155,3352, 
1479801462654054, 1.06203, 1.06215, 1.06209,3352, 
1479801465091265, 1.06203, 1.06215, 1.06209,3352, 
1479801466446784, 1.06204, 1.06216, 1.0621,3352, 
1479801468760926, 1.06203, 1.06215, 1.06209,3352, 
1479801469870679, 1.06201, 1.06213, 1.0620699999999998,3352, 
1479801472649386, 1.06198, 1.06211, 1.062045,3352, 
1479801483726500, 1.06196, 1.06208, 1.06202,3352, 
1479801486928676, 1.06198, 1.06212, 1.06205,3352, 
1479801488656626, 1.06195, 1.0621, 1.062025,3352, 
1479801494795269, 1.06189, 1.06202, 1.061955,3352, 
1479801499136013, 1.06186,1062, 1.06193,3352, 
1479801499709600, 1.0619, 1.06203, 1.061965,3352, 
1479801504642725, 1.06188, 1.06201, 1.061945,3352, 
1479801506932152, 1.06185, 1.06199, 1.06192,3352, 
1479801509099972, 1.0619, 1.06201, 1.061955,3352, 
1479801513403340, 1.06189, 1.06203, 1.06196,3352, 
1479801524444448, 1.06181, 1.06193, 1.0618699999999999,3352, 
1479801525069172, 1.06175, 1.06189, 1.06182,3352, 
1479801529381124, 1.0618, 1.06194, 1.06187,3352, 
1479801529638955, 1.06179, 1.06192, 1.061855,3352, 
1479801533268958, 1.06182, 1.06196, 1.06189,3352, 
1479801536358601, 1.06175, 1.06189, 1.06182,3352, 
1479801537643310, 1.06178, 1.06192, 1.06185,3352, 
1479801539139204, 1.06176, 1.06189, 1.061825,3352, 
1479801543508058, 1.0618, 1.06193, 1.061865,3352, 
1479801545257859, 1.06175, 1.06189, 1.06182,3352, 
1479801549832813, 1.06179, 1.06195, 1.0618699999999999,3352, 
1479801551766668, 1.06176, 1.06188, 1.06182,3352, 
1479801557155476, 1.06174, 1.06186, 1.0617999999999999,3352, 
1479801557653855, 1.06176, 1.0619, 1.06183,3352, 
1479801563926995, 1.06177, 1.06189, 1.06183,3352, 
1479801566702078, 1.06175, 1.06187, 1.06181,3352, 
1479801569011504, 1.06176, 1.0619, 1.06183,3352, 
1479801572980518, 1.0618, 1.06193, 1.061865,3352, 
1479801578156994, 1.06185, 1.06198, 1.061915,3352, 
1479801582085742, 1.06188, 1.06201, 1.061945,3352, 
1479801583255524, 1.06191, 1.06204, 1.061975,3352, 
1479801587266096, 1.06186,1062, 1.06193,3352, 
1479801588292129, 1.06184, 1.06198, 1.06191,3352, 
1479801590979554, 1.06182, 1.06195, 1.061885,3352, 
1479801598188874, 1.06185, 1.06199, 1.06192,3352, 
1479801600955903, 1.06176, 1.06192, 1.0618400000000001,3352, 
1479801603001537, 1.06175, 1.06189, 1.06182,3352, 
1479801608271162, 1.06171, 1.06184, 1.061775,3352, 
1479801613030467, 1.06165, 1.06177, 1.0617100000000002,3352, 
1479801621380620, 1.06174, 1.06188, 1.06181,3352, 
1479801623238516, 1.06174, 1.06186, 1.0617999999999999,3352, 
1479801625843437, 1.06165, 1.06179, 1.06172,3352, 
1479801633044934, 1.06162, 1.06177, 1.061695,3352, 
1479801634009062, 1.06161, 1.06174, 1.061675,3352, 
1479801652066913, 1.06153, 1.06167, 1.0615999999999999,3352, 
1479801652832344, 1.06151, 1.06164, 1.061575,3352, 
1479801655922421, 1.06154, 1.06167, 1.061605,3352, 
1479801661014840, 1.06146, 1.06162, 1.06154,3352, 
1479801663845507, 1.06144, 1.06157, 1.061505,3352, 
1479801666052632, 1.0615, 1.06164, 1.0615700000000001,3352, 
1479801667091961, 1.06146, 1.06161, 1.0615350000000001,3352, 
1479801670736599, 1.06147, 1.06159, 1.0615299999999999,3352, 
1479801674176867, 1.06139, 1.06153, 1.06146,3352, 
1479801682395723, 1.06134, 1.06149, 1.061415,3352, 
1479801684821044, 1.06137, 1.06151, 1.06144,3352, 
1479801684984624, 1.06139, 1.06153, 1.06146,3352, 
1479801689251598, 1.06147, 1.06165, 1.06156,3352, 
1479801690398992, 1.06139, 1.06153, 1.06146,3352, 
1479801693755081, 1.0613, 1.06145, 1.061375,3352, 
1479801694858990, 1.06133, 1.06147, 1.0614,3352, 
1479801698822601, 1.06136, 1.0615, 1.06143,3352, 
1479801699234298, 1.06132, 1.06148, 1.0614,3352, 
1479801707289186, 1.06129, 1.06143, 1.06136,3352, 
1479801711126329, 1.06124, 1.06139, 1.061315,3352, 
1479801715150646, 1.06121, 1.06135, 1.06128,3352, 
1479801715732472, 1.06128, 1.06142, 1.06135,3352, 
1479801721679493, 1.06122, 1.06136, 1.06129,3352, 
1479801722735445, 1.06124, 1.06137, 1.061305,3352, 
1479801727441771, 1.06126, 1.06139, 1.061325,3352, 
1479801730079555, 1.06123, 1.06136, 1.0612949999999999,3352, 
1479801733531368, 1.0612, 1.06132, 1.0612599999999999,3352, 
1479801737709686, 1.06122, 1.06135, 1.061285,3352, 
1479801739041405, 1.06125, 1.06136, 1.061305,3352, 
1479801744811331, 1.06128, 1.0614, 1.06134,3352, 
1479801751521374, 1.06125, 1.06137, 1.06131,3352, 
1479801752746812, 1.06122, 1.06135, 1.061285,3352, 
1479801756199902, 1.06126, 1.06139, 1.061325,3352, 
1479801757227567, 1.06124, 1.06137, 1.061305,3352, 
1479801760727967, 1.06123, 1.06136, 1.0612949999999999,3352, 
1479801763299987, 1.06119, 1.06133, 1.06126,3352, 
1479801765737657, 1.06122, 1.06136, 1.06129,3352, 
1479801766690452, 1.06125, 1.06138, 1.061315,3352, 
1479801771256251, 1.06122, 1.06135, 1.061285,3352, 
1479801778993806, 1.06129, 1.06143, 1.06136,3352, 
1479801782276911, 1.06126, 1.06139, 1.061325,3352, 
1479801788175071, 1.0613, 1.0614, 1.06135,3352, 
1479801796505078, 1.06121, 1.06136, 1.061285,3352, 
1479801798126285, 1.06117, 1.06132, 1.061245,3352, 
1479801800095637, 1.06118, 1.06131, 1.061245,3352, 
1479801803677625, 1.06122, 1.06135, 1.061285,3352, 
1479801806769996, 1.06118, 1.06132, 1.06125,3352, 
1479801811546055, 1.06122, 1.06134, 1.06128,3352, 
1479801815168417, 1.06127, 1.0614, 1.061335,3352, 
1479801817752969, 1.06135, 1.06147, 1.06141,3352, 
1479801820076039, 1.06127, 1.06141, 1.06134,3352, 
1479801824933345, 1.06129, 1.06143, 1.06136,3352, 
1479801826531554, 1.06135, 1.06148, 1.061415,3352, 
1479801830503226, 1.06131, 1.06145, 1.06138,3352, 
1479801834326790, 1.06136, 1.06149, 1.061425,3352, 
1479801834744321, 1.06141, 1.06154, 1.061475,3352, 
1479801841551500, 1.06138, 1.0615, 1.0614400000000002,3352, 
1479801844427919, 1.06139, 1.06153, 1.06146,3352, 
1479801848055472, 1.06139, 1.06153, 1.06146,3352, 
1479801850869058, 1.06134, 1.06148, 1.06141,3352, 
1479801853247486, 1.06126, 1.06141, 1.0613350000000001,3352, 
1479801854770009, 1.06126, 1.0614, 1.0613299999999999,3352, 
1479801857936596, 1.06126, 1.06141, 1.0613350000000001,3352, 
1479801858697770, 1.0613, 1.06144, 1.06137,3352, 
1479801862521390, 1.06139, 1.06154, 1.061465,3352, 
1479801867189547, 1.0614, 1.06153, 1.061465,3352, 
1479801869607264, 1.06144, 1.06159, 1.061515,3352, 
1479801871887533, 1.06138, 1.06152, 1.06145,3352, 
1479801876564539, 1.06136, 1.06149, 1.061425,3352, 
1479801877858741, 1.06143, 1.06157, 1.0615,3352, 
1479801881896817, 1.06136, 1.06151, 1.061435,3352, 
1479801883808602, 1.06133, 1.06147, 1.0614,3352, 
1479801888768585, 1.06136, 1.06148, 1.06142,3352, 
1479801890749530, 1.06133, 1.06146, 1.061395,3352, 
1479801903050850, 1.06135, 1.06147, 1.06141,3352, 
1479801907523714, 1.0613, 1.06146, 1.06138,3352, 
1479801909617749, 1.06134, 1.06147, 1.061405,3352, 
1479801910725234, 1.06135, 1.06151, 1.06143,3352, 
1479801914780589, 1.06132, 1.06146, 1.06139,3352, 
1479801914965790, 1.06126, 1.0614, 1.0613299999999999,3352, 
1479801918269370, 1.0613, 1.06145, 1.061375,3352, 
1479801920782213, 1.06129, 1.06143, 1.06136,3352, 
1479801926521067, 1.06121, 1.06136, 1.061285,3352, 
1479801928712213, 1.06126, 1.06141, 1.0613350000000001,3352, 
1479801931015170, 1.06139, 1.06153, 1.06146,3352, 
1479801938191601, 1.06142, 1.06155, 1.061485,3352, 
1479801940267425, 1.06138, 1.06152, 1.06145,3352, 
1479801941820065, 1.06142, 1.06156, 1.06149,3352, 
1479801956681535, 1.06145, 1.06158, 1.061515,3352, 
1479801957931054, 1.06139, 1.06155, 1.06147,3352, 
1479801963649208, 1.06138, 1.06152, 1.06145,3352, 
1479801973258895, 1.06142, 1.06156, 1.06149,3352, 
1479801973328872, 1.06146, 1.06159, 1.061525,3352, 
1479801977660009, 1.06146, 1.06159, 1.061525,3352, 
1479801980059493, 1.06144, 1.06157, 1.061505,3352, 
1479801982105008, 1.06146, 1.06159, 1.061525,3352, 
1479801987356221, 1.06143, 1.06159, 1.0615100000000002,3352, 
1479801991230718, 1.06142, 1.06156, 1.06149,3352, 
1479801993390036, 1.0614, 1.06154, 1.06147,3352, 
1479801995666720, 1.06144, 1.06157, 1.061505,3352, 
1479801999204869, 1.06147, 1.0616, 1.0615350000000001,3352, 
1479802000475029, 1.06142, 1.06155, 1.061485,3352, 
1479802003672718, 1.06149, 1.06163, 1.06156,3352, 
1479802006151006, 1.06153, 1.06166, 1.061595,3352, 
1479802008679859, 1.06152, 1.06166, 1.06159,3352, 
1479802009969535, 1.0616, 1.06173, 1.061665,3352, 
1479802011902329, 1.06163, 1.06177, 1.0617,3352, 
1479802015751179, 1.0617, 1.06185, 1.061775,3352, 
1479802017888610, 1.06172, 1.06185, 1.061785,3352, 
1479802020694004, 1.06165, 1.06179, 1.06172,3352, 
1479802022459982, 1.06169, 1.06182, 1.061755,3352, 
1479802025542123, 1.06173, 1.06187, 1.0618,3352, 
1479802026952201, 1.06173, 1.06188, 1.061805,3352, 
1479802028970477, 1.06182, 1.06199, 1.0619049999999999,3352, 
1479802033192192, 1.06189, 1.06203, 1.06196,3352, 
1479802037860445, 1.06184, 1.06198, 1.06191,3352, 
1479802040486900, 1.06191, 1.06205, 1.06198,3352, 
1479802041163355, 1.06188, 1.06201, 1.061945,3352, 
1479802043399213, 1.0619, 1.06203, 1.061965,3352, 
1479802045810583, 1.06187,1062, 1.061935,3352, 
1479802052074939, 1.0618, 1.06194, 1.06187,3352, 
1479802054395000, 1.0617, 1.06184, 1.06177,3352, 
1479802056371129, 1.06179, 1.06192, 1.061855,3352, 
1479802064689610, 1.06182, 1.06195, 1.061885,3352, 
1479802067082597, 1.06179, 1.06194, 1.061865,3352, 
1479802072388104, 1.06174, 1.06188, 1.06181,3352, 
1479802077770220, 1.0618, 1.06194, 1.06187,3352, 
1479802080969478, 1.0618, 1.06193, 1.061865,3352, 
1479802082767251, 1.06178, 1.06191, 1.061845,3352, 
1479802091289615, 1.06181, 1.06194, 1.0618750000000001,3352, 
1479802093991653, 1.0618, 1.06195, 1.0618750000000001,3352, 
1479802096460024, 1.06181, 1.06193, 1.0618699999999999,3352, 
1479802098846863, 1.0618, 1.06192, 1.06186,3352, 
1479802101212650, 1.06178, 1.06192, 1.06185,3352, 
1479802102945167, 1.06171, 1.06185, 1.06178,3352, 
1479802106343651, 1.06166, 1.0618, 1.06173,3352, 
1479802108590542, 1.0617, 1.06184, 1.06177,3352, 
1479802111112040, 1.06167, 1.06181, 1.06174,3352, 
1479802115748526, 1.06165, 1.06181, 1.0617299999999998,3352, 
1479802116951981, 1.06162, 1.06177, 1.061695,3352, 
1479802122169533, 1.06171, 1.06184, 1.061775,3352, 
1479802128392716, 1.06174, 1.06187, 1.061805,3352, 
1479802130640370, 1.06168, 1.06182, 1.06175,3352, 
1479802133702127, 1.06171, 1.06185, 1.06178,3352, 
1479802135834475, 1.06165, 1.06181, 1.0617299999999998,3352, 
1479802139058328, 1.06167, 1.06181, 1.06174,3352, 
1479802139891824, 1.06163, 1.06178, 1.061705,3352, 
1479802143924708, 1.06165, 1.06177, 1.0617100000000002,3352, 
1479802145034228, 1.06161, 1.06175, 1.06168,3352, 
1479802148901111, 1.06165, 1.06178, 1.061715,3352, 
1479802149509201, 1.06167, 1.0618, 1.061735,3352, 
1479802157104784, 1.06169, 1.06183, 1.06176,3352, 
1479802162828732, 1.06162, 1.06177, 1.061695,3352, 
1479802163703530, 1.06162, 1.06176, 1.06169,3352, 
1479802167519236, 1.06157, 1.06172, 1.061645,3352, 
1479802172703615, 1.06158, 1.06171, 1.061645,3352, 
1479802178417075, 1.06155, 1.06167, 1.06161,3352, 
1479802180943044, 1.06151, 1.06164, 1.061575,3352, 
1479802185833185, 1.0614, 1.06154, 1.06147,3352, 
1479802189894530, 1.06153, 1.06168, 1.0616050000000001,3352, 
1479802195621885, 1.06161, 1.06174, 1.061675,3352, 
1479802202043601, 1.06164, 1.06178, 1.06171,3352, 
1479802208711405, 1.0617, 1.06185, 1.061775,3352, 
1479802213083718, 1.06171, 1.06183, 1.06177,3352, 
1479802220176069, 1.06169, 1.06181, 1.06175,3352, 
1479802221694275, 1.06171, 1.06185, 1.06178,3352, 
1479802224521717, 1.06166, 1.06182, 1.06174,3352, 
1479802229320258, 1.06168, 1.06182, 1.06175,3352, 
1479802230746363, 1.06165, 1.06178, 1.061715,3352, 
1479802235253993, 1.06171, 1.06185, 1.06178,3352, 
1479802238787426, 1.06158, 1.06172, 1.06165,3352, 
1479802242116924, 1.06154, 1.06167, 1.061605,3352, 
1479802253717124, 1.06157, 1.06169, 1.06163,3352, 
1479802255951584, 1.06149, 1.06164, 1.0615649999999999,3352, 
1479802257085950, 1.06153, 1.06166, 1.061595,3352, 
1479802262731071, 1.06165, 1.06178, 1.061715,3352, 
1479802269521124, 1.06161, 1.06175, 1.06168,3352, 
1479802275827778, 1.06163, 1.06176, 1.061695,3352, 
1479802277108985, 1.0616, 1.06173, 1.061665,3352, 
1479802281769783, 1.06158, 1.06171, 1.061645,3352, 
1479802284125002, 1.06167, 1.06181, 1.06174,3352, 
1479802285044188, 1.06166, 1.06179, 1.061725,3352, 
1479802288805576, 1.06162, 1.06175, 1.061685,3352, 
1479802290306828, 1.06157, 1.06173, 1.06165,3352, 
1479802293107268, 1.0616, 1.06174, 1.06167,3352, 
1479802298154312, 1.06149, 1.06164, 1.0615649999999999,3352, 
1479802301218011, 1.06148, 1.06161, 1.061545,3352, 
1479802305192694, 1.06149, 1.06162, 1.061555,3352, 
1479802306842162, 1.06155, 1.0617, 1.061625,3352, 
1479802310059743, 1.06151, 1.06164, 1.061575,3352, 
1479802314069006, 1.06158, 1.0617, 1.0616400000000001,3352, 
1479802315329244, 1.06154, 1.06165, 1.061595,3352, 
1479802318961524, 1.06159, 1.06174, 1.061665,3352, 
1479802325681441, 1.06163, 1.06177, 1.0617,3352, 
1479802332826123, 1.06162, 1.06176, 1.06169,3352, 
1479802333494707, 1.0616, 1.06172, 1.06166,3352, 
1479802336764638, 1.06158, 1.0617, 1.0616400000000001,3352, 
1479802340672011, 1.06165, 1.06178, 1.061715,3352, 
1479802352475324, 1.06161, 1.06175, 1.06168,3352, 
1479802355960268, 1.06163, 1.06176, 1.061695,3352, 
1479802358894416, 1.0617, 1.06183, 1.061765,3352, 
1479802359908038, 1.06174, 1.06187, 1.061805,3352, 
1479802374928833, 1.06172, 1.06184, 1.06178,3352, 
1479802379243619, 1.0617, 1.06181, 1.061755,3352, 
1479802380545902, 1.06166, 1.06179, 1.061725,3352, 
1479802388415471, 1.06169, 1.06179, 1.06174,3352, 
1479802393251220, 1.06165, 1.06178, 1.061715,3352, 
1479802395961106, 1.06171, 1.06184, 1.061775,3352, 
1479802398051686, 1.06175, 1.06186, 1.061805,3352, 
1479802400420164, 1.06169, 1.06183, 1.06176,3352, 
1479802408449405, 1.06173, 1.06186, 1.061795,3352, 
1479802411980361, 1.06171, 1.06184, 1.061775,3352, 
1479802415462365, 1.06166, 1.06178, 1.06172,3352, 
1479802418527239, 1.06162, 1.06175, 1.061685,3352, 
1479802421696218, 1.06158, 1.06172, 1.06165,3352, 
1479802427155290, 1.06159, 1.06172, 1.061655,3352, 
1479802433875459, 1.06164, 1.06178, 1.06171,3352, 
1479802438111993, 1.0617, 1.06182, 1.06176,3352, 
1479802439475256, 1.06175, 1.06188, 1.061815,3352, 
1479802441971272, 1.06164, 1.06177, 1.061705,3352, 
1479802445756424, 1.06169, 1.06184, 1.0617649999999998,3352, 
1479802451629574, 1.06173, 1.06188, 1.061805,3352, 
1479802456851886, 1.0617, 1.06184, 1.06177,3352, 
1479802461093309, 1.06166, 1.06177, 1.061715,3352, 
1479802463962570, 1.06172, 1.06185, 1.061785,3352, 
1479802465670823, 1.06173, 1.06188, 1.061805,3352, 
1479802467992651, 1.06173, 1.06187, 1.0618,3352, 
1479802469844565, 1.0618, 1.06191, 1.061855,3352, 
1479802471795184, 1.06178, 1.0619, 1.0618400000000001,3352, 
1479802474398076, 1.0618, 1.06193, 1.061865,3352, 
1479802477569381, 1.06182, 1.06196, 1.06189,3352, 
1479802483229254, 1.06178, 1.06193, 1.061855,3352, 
1479802487201356, 1.06187, 1.06198, 1.061925,3352, 
1479802490012700, 1.06189,1062, 1.0619450000000001,3352, 
1479802496950817, 1.0619, 1.06203, 1.061965,3352, 
1479802499384663, 1.06193, 1.06206, 1.061995,3352, 
1479802500123326, 1.06196, 1.06208, 1.06202,3352, 
1479802506977285, 1.06201, 1.06215, 1.06208,3352, 
1479802517503322, 1.06203, 1.06218, 1.0621049999999999,3352, 
1479802521516783, 1.06199, 1.06215, 1.0620699999999998,3352, 
